,username,text,hashtags
304,gloria53121,"#SeguridadCiudadana | La @PNCSV capturó a 2 sujetos responsables del homicidio de un repartidor de harina, identificado como Manuel de Jesús Vilorio Canales, el  hecho ocurrió el pasado jueves 9 de junio en Zacatecoluca, La Paz. https://t.co/CooBOe2OT7",['SeguridadCiudadana']
305,RicardoZaldiva4,"#SeguridadCiudadana | La @FUERZARMADASV y la @PNCSV, ubicaron a un menor de edad en la colonia San José 1, Colón, La Libertad, perfilado como colaborador de la pandilla 18, se encargaba de recolectar el dinero de las extorsiones. https://t.co/V3YES2Oswt",['SeguridadCiudadana']
306,payazitocanadi1,"#SeguridadCiudadana | La @FUERZARMADASV y la @PNCSV, ubicaron a un menor de edad en la colonia San José 1, Colón, La Libertad, perfilado como colaborador de la pandilla 18, se encargaba de recolectar el dinero de las extorsiones. https://t.co/V3YES2Oswt",['SeguridadCiudadana']
307,ultimahsv,"#SeguridadCiudadana | La @FUERZARMADASV y la @PNCSV, ubicaron a un menor de edad en la colonia San José 1, Colón, La Libertad, perfilado como colaborador de la pandilla 18, se encargaba de recolectar el dinero de las extorsiones. https://t.co/V3YES2Oswt",['SeguridadCiudadana']
308,Rubio02152958,"#SeguridadCiudadana | La @PNCSV capturó a 2 sujetos responsables del homicidio de un repartidor de harina, identificado como Manuel de Jesús Vilorio Canales, el  hecho ocurrió el pasado jueves 9 de junio en Zacatecoluca, La Paz. https://t.co/CooBOe2OT7",['SeguridadCiudadana']
309,ultimahsv,"#SeguridadCiudadana | Se trata de:

-Misael Alberto Hernández Hernández, alias ""Misa"", quien tiene varias órdenes de captura vigentes por robo agravado. 

-José Luis Martínez, alias ""Paniagua"", responsable del homicidio y robo. https://t.co/miAJT5eVq5",['SeguridadCiudadana']
310,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó a 2 sujetos responsables del homicidio de un repartidor de harina, identificado como Manuel de Jesús Vilorio Canales, el  hecho ocurrió el pasado jueves 9 de junio en Zacatecoluca, La Paz. https://t.co/CooBOe2OT7",['SeguridadCiudadana']
311,GatoEnZumba,"#SeguridadCiudadana | En El Carrizal, Chalatenango, la @PNCSV capturó a 3 pandilleros por el delito de agrupaciones ilícitas, quienes han sido identificados como:

-Melvin Geovanny Valle, alias Gato
-José Ernesto Escobar, alias Chajá 
-Darwin Naún Lara, alias Peludo https://t.co/ZSTcauz1LI",['SeguridadCiudadana']
312,Ruben23am,"#SeguridadCiudadana | En El Carrizal, Chalatenango, la @PNCSV capturó a 3 pandilleros por el delito de agrupaciones ilícitas, quienes han sido identificados como:

-Melvin Geovanny Valle, alias Gato
-José Ernesto Escobar, alias Chajá 
-Darwin Naún Lara, alias Peludo https://t.co/ZSTcauz1LI",['SeguridadCiudadana']
313,ultimahsv,"#SeguridadCiudadana | En El Carrizal, Chalatenango, la @PNCSV capturó a 3 pandilleros por el delito de agrupaciones ilícitas, quienes han sido identificados como:

-Melvin Geovanny Valle, alias Gato
-José Ernesto Escobar, alias Chajá 
-Darwin Naún Lara, alias Peludo https://t.co/ZSTcauz1LI",['SeguridadCiudadana']
314,josemendez_1968,"#SeguridadCiudadana | Este día, la @PNCSV capturó a: Edgardo Antonio Ascencio Flores, alias Trompeta, un reconocido pandillero que extorsionaba a los comerciantes de la colonia Vista Hermosa de Mejicanos.

El sujeto será acusado por el delito de agrupaciones ilícitas. https://t.co/bEfTAhLufS",['SeguridadCiudadana']
315,GatoEnZumba,"#SeguridadCiudadana | Este día, la @PNCSV capturó a: Edgardo Antonio Ascencio Flores, alias Trompeta, un reconocido pandillero que extorsionaba a los comerciantes de la colonia Vista Hermosa de Mejicanos.

El sujeto será acusado por el delito de agrupaciones ilícitas. https://t.co/bEfTAhLufS",['SeguridadCiudadana']
316,ultimahsv,"#SeguridadCiudadana | Este día, la @PNCSV capturó a: Edgardo Antonio Ascencio Flores, alias Trompeta, un reconocido pandillero que extorsionaba a los comerciantes de la colonia Vista Hermosa de Mejicanos.

El sujeto será acusado por el delito de agrupaciones ilícitas. https://t.co/bEfTAhLufS",['SeguridadCiudadana']
317,GatoEnZumba,"#SeguridadCiudadana | Autoridades capturan al responsable del caso de asesinato del árbitro Arnoldo Amaya

Nota completa: https://t.co/HXiStL97dT https://t.co/kdCbhjj1jM",['SeguridadCiudadana']
318,Bradock21324051,"#SeguridadCiudadana | Autoridades capturan al responsable del caso de asesinato del árbitro Arnoldo Amaya

Nota completa: https://t.co/HXiStL97dT https://t.co/kdCbhjj1jM",['SeguridadCiudadana']
319,cheko2170,"#SeguridadCiudadana | Autoridades capturan al responsable del caso de asesinato del árbitro Arnoldo Amaya

Nota completa: https://t.co/HXiStL97dT https://t.co/kdCbhjj1jM",['SeguridadCiudadana']
320,ultimahsv,"#SeguridadCiudadana | Autoridades capturan al responsable del caso de asesinato del árbitro Arnoldo Amaya

Nota completa: https://t.co/HXiStL97dT https://t.co/kdCbhjj1jM",['SeguridadCiudadana']
321,Fot_roca,"#SeguridadCiudadana | En San Marcos, la @PNCSV capturó al terrorista, Henry Heriberto Martínez, alias Payaso, quien delinquía en varias colonias de ese municipio. https://t.co/hewBLWpwcI",['SeguridadCiudadana']
322,Sealssvv,"#SeguridadCiudadana | La @FUERZARMADASV, junto a la @PNCSV ubicó a a un miembro de estructura criminal, a quien se le incautó una escopeta y un revólver con 17 cartuchos.

La detención del terrorista fue realizada en el marco de la #GuerraContraPandillas. https://t.co/YMdG0peAkx",['SeguridadCiudadana']
